id,Earthquake,Flood,Tsunami,Hurricane,RC,Wood,Steel,Masonry,Lowrise,Medrise,Regional,Urban,Residential,Govern_Top,Hazard,Material,Type,Locationwise,Usage,Keywords,Approach
16874,0.911000013,0,0,0.0283,0.063770001,0,0,0.091100001,0,0,0,0.0272,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
20996,0.896200001,0,0,0.019339,0.099534001,0.0233,0,0.08962,0,0.004784,0,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
20688,0.892499983,0,0,0,0.087374999,0,0,0.089547998,0,0.003237,0.0298,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
17853,0.033199999,0.412699997,0,0,0.002324,0,0,0.003823,0,0,0.050299998,0.249799997,0.207699999,Flood,Flood, , ,Urban,Residential,"flood, depth, cost, observation, case_study,  urban, block, energy, residential, empirical, italian, disaster, national",Hybrid
13373,0.903199971,0,0,0,0.063223998,0.0176,0.0175,0.090319997,0,0,0,0.021299999,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
13315,0.783100009,0,0.020300001,0,0.054817001,0,0,0.078310001,0,0,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Empirical
15108,0.313199997,0.023700001,0,0.054699998,0.021924,0.187099993,0,0.03132,0,0,0,0.346199989,0,Urban,Earthquake,Wood, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  urban, block, energy, ",ML
19663,0.640299976,0,0,0.013363,0.044820998,0.016100001,0,0.064914998,0.0166,0,0.088500001,0.032099999,0.052299999,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Empirical
21675,0.363999993,0.0134,0,0,0.03568,0,0,0.036611999,0,0.001326,0.021199999,0.026900001,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
20096,0.284200013,0.273400009,0.0614,0.014856999,0.019894001,0.017899999,0,0.028630001,0.0832,0,0.021,0,0.238700002,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Empirical
20147,0.198599994,0.014,0.0337,0.437193987,0.013902,0.0419,0,0.020539999,0.101499997,0,0.068000004,0,0.033500001,Hurricane,Hurricane, ,Lowrise, , ,"prediction, hurricane, wind, storm,  low_rise,  ",ML
18023,0.664300025,0.160300002,0,0,0.123301005,0,0,0.066532002,0.0105,0.009984,0.0102,0,0.035,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
12545,0.086099997,0,0.0228,0.378270011,0.006027,0.018999999,0,0.00861,0,0,0,0,0.063100003,Hurricane,Hurricane, , , ,Residential,"prediction, hurricane, wind, storm residential, empirical, italian, disaster, national",Analytical
15090,0.935299993,0,0,0,0.065470999,0,0,0.093657999,0,0,0.0128,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
19063,0.181700006,0.305900007,0,0,0.012719,0,0,0.018170001,0,0,0,0,0.075300001,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
21225,0.534600019,0.148399994,0,0,0.181322008,0,0,0.053997002,0,0.018707001,0.0537,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
20585,0.886799991,0,0,0,0.062075999,0,0,0.088679999,0,0,0,0.044399999,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
15472,0.916499972,0.0131,0,0,0.064154998,0,0,0.091773997,0,0,0.0124,0.0242,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
15335,0.307099998,0.016100001,0,0.349874007,0.021497,0.357800007,0.011,0.032678,0,0,0.196799994,0.0199,0.017100001,Wood,Hurricane,Wood, ,Regional, ,"prediction, hurricane, wind, storm, statistical, repair, timber, insurance,  regional, ",ML
15433,0.0748,0.700900018,0,0,0.005236,0,0,0.00748,0,0,0,0,0.145500004,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
18217,0.929700017,0,0,0,0.065079001,0,0,0.092970002,0,0,0,0,0.0232,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
21269,0.902800024,0.018300001,0,0,0.063196002,0,0,0.090280002,0.0148,0,0,0,0.0407,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
12872,0.617699981,0.018100001,0,0,0.043238999,0,0,0.062586998,0,0,0.081699997,0.0106,0.1884,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Empirical
22248,0.440899998,0.068400003,0,0,0.030863,0.0111,0,0.044954,0.0125,0,0.086400002,0.064999998,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
15886,0.1153,0.035500001,0.334399998,0.119138,0.151571,0.065099999,0,0.01153,0,0.018655,0,0,0,Tsunami,Tsunami,RC, , , ,"tsunami, inundation_depth, debris, field_survey, reinforce_concrete, resilience, beam,  disaster_management,  ",ML
18771,0.450500011,0.0119,0,0.164379004,0.031535001,0.031300001,0,0.045050001,0,0,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",ML
17564,0.894699991,0,0,0,0.062628999,0.022299999,0,0.089469999,0,0,0,0,0.031300001,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
19300,0.779799998,0.028999999,0,0,0.054586,0,0,0.07946,0,0,0.148000002,0,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
17197,0.854200006,0.040100001,0,0,0.078594,0,0.050299998,0.085420001,0,0.002444,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
15334,0.145199999,0,0.693300009,0.082253001,0.010164,0.117300002,0,0.01452,0,0,0,0,0,Tsunami,Tsunami,Wood, , , ,"tsunami, inundation_depth, debris, field_survey, statistical, repair, timber, insurance,  ",Analytical
19780,0.913100004,0,0,0,0.094517,0,0,0.09131,0,0.003978,0,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
17925,0.273299992,0,0,0.031457001,0.019130999,0.037900001,0,0.027329999,0.643400013,0,0,0,0,Lowrise,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
20522,0.408899993,0.0106,0,0,0.075523,0.0115,0,0.040889999,0.296600014,0.006097,0,0.032900002,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
19895,0.113899998,0.104500003,0.186900005,0.0502,0.007973,0,0,0.012022,0,0,0.063199997,0,0.376199991,Residential,Tsunami, , , ,Residential,"tsunami, inundation_depth, debris, field_survey residential, empirical, italian, disaster, national",Hybrid
21222,0.539600015,0,0,0.0152,0.037772001,0,0,0.057539001,0.015699999,0,0.357899994,0.0308,0.0198,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Hybrid
18548,0.118199997,0.804400027,0,0,0.008274,0,0,0.011935,0,0,0.0115,0,0.0135,Flood,Flood, , , , ,"flood, depth, cost, observation, case_study ",Empirical
18435,0.824400008,0.088600002,0,0,0.057708001,0,0,0.082440001,0,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
12636,0.519699991,0.058200002,0,0.027473001,0.036378999,0.033100002,0.28670001,0.052464999,0,0,0.0495,0,0,Earthquake,Earthquake,Steel, , , ,"seismic, earthquake, ground_motion, nonlinear, steel, frame,  ",ML
12615,0.109999999,0.308200002,0.014,0.191499993,0.0077,0,0,0.012235,0,0,0.123499997,0.1699,0.043099999,Flood,Flood, , ,Urban, ,"flood, depth, cost, observation, case_study,  urban, block, energy, ",Hybrid
12949,0.845799983,0.0175,0,0,0.059205999,0,0,0.084861998,0.050000001,0,0.028200001,0,0,Earthquake,Earthquake,Masonry,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry, low_rise,  ",ML
12528,0.513000011,0.016899999,0,0,0.433509996,0,0.012,0.051688001,0,0.051687999,0.038800001,0,0,Earthquake,Earthquake,RC,Medrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, medium_rise,  ",Hybrid
17540,0.763599992,0.014,0,0,0.053451999,0,0,0.076359999,0,0,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
20425,0.837599993,0,0,0,0.058631999,0,0,0.084859999,0,0,0.109999999,0.019400001,0,Earthquake,Earthquake,Masonry, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  regional, ",Analytical
22034,0.495900005,0,0.015699999,0,0.034713,0,0.0138,0.049898001,0.414900005,0,0.0308,0,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Empirical
21181,0.457399994,0.078599997,0,0.0128,0.390218013,0,0.0121,0.046236999,0,0.046566002,0.049699999,0.0148,0,Earthquake,Earthquake,RC,Medrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, medium_rise,  ",Analytical
12797,0.828199983,0,0.063500002,0,0.057973999,0,0,0.082819998,0,0,0,0.0221,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
16900,0.624199986,0.0206,0,0,0.043693999,0.017200001,0,0.062615999,0.017100001,0,0.0196,0.0229,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
17869,0.0858,0.795000017,0.018300001,0,0.006006,0,0,0.00858,0,0,0,0,0.070500001,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
12959,0.378100008,0.087200001,0.245800003,0.059047999,0.026467001,0.199999999,0,0.037810001,0.0253,0,0,0.033500001,0,Earthquake,Earthquake,Wood,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance, low_rise,  ",Analytical
18997,0.365799993,0.134200007,0.157100007,0,0.046006,0,0,0.037043999,0,0.002652,0.046399999,0.0309,0.224700004,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
19784,0.587700009,0,0,0,0.041139001,0,0,0.059406001,0,0,0.063600004,0.1373,0,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Analytical
18772,0.351300001,0,0,0.133200005,0.302590997,0,0,0.03531,0.015799999,0.03614,0.017999999,0.1017,0,Earthquake,Earthquake,RC,Medrise,Urban, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, medium_rise, urban, block, energy, ",ML
13093,0.442200005,0,0,0.322881004,0.030954,0.0207,0,0.044220001,0,0,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",ML
19286,0.187900007,0.604399979,0,0,0.013153,0,0,0.018790001,0,0,0,0,0.123000003,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
19795,0.878499985,0.0261,0,0,0.081994999,0,0,0.087849998,0,0.002665,0,0,0.0231,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
19505,0.826799989,0,0,0.022078,0.073175999,0.0266,0,0.083342999,0.0152,0.001989,0.066299997,0.016100001,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
16281,0.35800001,0.0288,0.200100005,0.015355,0.086760002,0.0323,0,0.035800001,0,0.008021,0,0.236300007,0,Earthquake,Earthquake,RC, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  urban, block, energy, ",Analytical
21406,0.832000017,0,0,0,0.058240001,0,0,0.084521002,0,0,0.132100001,0,0,Earthquake,Earthquake,Masonry, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  regional, ",Analytical
19737,0.184599996,0.650300026,0,0.019099999,0.049221999,0,0,0.01846,0,0.004719,0,0,0.0242,Flood,Flood, , , , ,"flood, depth, cost, observation, case_study ",Analytical
20928,0.836499989,0.0186,0,0,0.058554999,0,0,0.084220999,0,0,0.057100002,0.0128,0.015699999,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
15191,0.691699982,0.017200001,0,0,0.048418999,0,0,0.069977998,0,0,0.080799997,0.134599999,0.051100001,Earthquake,Earthquake, , ,Urban,Residential,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, residential, empirical, italian, disaster, national",Hybrid
16877,0.169599995,0.073600002,0.3204,0,0.011872,0,0,0.017300999,0.018100001,0,0.0341,0.0115,0.3565,Residential,Tsunami, , , ,Residential,"tsunami, inundation_depth, debris, field_survey residential, empirical, italian, disaster, national",Analytical
22307,0.821200013,0,0,0.018200001,0.057484001,0,0,0.082664001,0.0255,0,0.054400001,0,0.050000001,Earthquake,Earthquake,Masonry,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry, low_rise,  residential, empirical, italian, disaster, national",Analytical
12802,0.080399998,0.617999971,0,0,0.005628,0,0,0.00804,0,0,0,0.068599999,0.209999993,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
18024,0.596499979,0.035399999,0,0,0.259255,0,0,0.059975998,0,0.028275,0.032600001,0,0,Earthquake,Earthquake,RC,Medrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, medium_rise,  ",Analytical
17863,0.077500001,0.350400001,0,0.020086,0.005425,0.0242,0,0.00775,0,0,0,0.105700001,0,Flood,Flood, , ,Urban, ,"flood, depth, cost, observation, case_study,  urban, block, energy, ",Analytical
15260,0.389699996,0,0,0,0.027279,0,0,0.03897,0,0,0,0.485799998,0.090899996,Urban,Earthquake, , ,Urban,Residential,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, residential, empirical, italian, disaster, national",Analytical
18358,0.275999993,0,0,0,0.01932,0,0,0.028261999,0.015900001,0,0.066200003,0.0198,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Hybrid
21109,0.734399974,0.039500002,0.0142,0.021165,0.051407998,0.0255,0,0.073979997,0.020199999,0,0.054000001,0.065800004,0.0359,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Empirical
21403,0.346300006,0.0173,0,0,0.024241,0,0,0.035426001,0.289600015,0,0.079599999,0.201299995,0,Earthquake,Earthquake, ,Lowrise,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, urban, block, energy, ",Hybrid
17430,0.113399997,0.733399987,0,0.022500001,0.007938,0,0,0.01134,0,0,0,0.0261,0.051100001,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
19271,0.765399992,0,0,0,0.053577999,0,0,0.077363999,0,0,0.082400002,0,0.098999999,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Analytical
16036,0.443199992,0.068499997,0,0,0.031023999,0,0,0.045114999,0,0,0.079499997,0.376199991,0,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Empirical
16665,0.140400007,0.656099975,0,0,0.009828001,0,0,0.015753001,0,0,0.171299994,0,0,Flood,Flood, , ,Regional, ,"flood, depth, cost, observation, case_study,  regional, ",Empirical
13564,0.201000005,0,0.659399986,0,0.01407,0,0,0.020782,0.0127,0,0.0682,0,0.034499999,Tsunami,Tsunami, , , , ,"tsunami, inundation_depth, debris, field_survey ",Hybrid
21085,0.84829998,0.0115,0,0,0.059380999,0,0,0.085693998,0,0,0.086400002,0,0,Earthquake,Earthquake,Masonry, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  regional, ",Analytical
20560,0.948199987,0,0,0,0.066373999,0,0,0.094819999,0,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
13366,0.930199981,0,0,0,0.065113999,0,0,0.093264998,0,0,0.024499999,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
20886,0.667900026,0,0,0,0.070353003,0,0,0.067397003,0.077699997,0.003068,0.060699999,0,0.052000001,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Empirical
12601,0.773899972,0,0,0,0.054172998,0,0,0.077389997,0.090000004,0,0,0,0.104900002,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Analytical
16622,0.116400003,0,0.852699995,0,0.008148,0,0,0.01164,0,0,0,0,0,Tsunami,Tsunami, , , , ,"tsunami, inundation_depth, debris, field_survey ",Analytical
18837,0.596599996,0,0,0,0.090862,0,0,0.060162,0.268999994,0.006383,0.0502,0,0,Earthquake,Earthquake,RC,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  ",Analytical
16952,0.225500003,0.0614,0.0229,0.385757999,0.015785,0.272599995,0,0.024,0,0,0.144999996,0,0.087099999,Hurricane,Hurricane,Wood, ,Regional,Residential,"prediction, hurricane, wind, storm, statistical, repair, timber, insurance,  regional, residential, empirical, italian, disaster, national",Analytical
20200,0.7949,0,0,0,0.055643,0,0,0.080787,0,0,0.129700005,0,0.0482,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
19820,0.048799999,0.344500005,0,0.054299999,0.018516,0,0,0.00488,0,0.001963,0,0.229699999,0.103600003,Flood,Flood, , ,Urban,Residential,"flood, depth, cost, observation, case_study,  urban, block, energy, residential, empirical, italian, disaster, national",Empirical
16770,0.208299994,0.0102,0.229599997,0.214804,0.014581,0.2588,0,0.022482999,0.039500002,0,0.165299997,0.0211,0.0239,Wood,Tsunami,Wood,Lowrise,Regional, ,"tsunami, inundation_depth, debris, field_survey, statistical, repair, timber, insurance, low_rise, regional, ",Analytical
16004,0.165399998,0.106399998,0.274199992,0,0.035278001,0,0.032600001,0.01654,0.0418,0.003081,0,0,0.328299999,Residential,Tsunami, ,Lowrise, ,Residential,"tsunami, inundation_depth, debris, field_survey,  low_rise,  residential, empirical, italian, disaster, national",Empirical
19711,0.433600008,0,0.032099999,0.0156,0.060152,0.0147,0,0.043689001,0,0.003874,0.032900002,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",ML
12681,0.217099994,0.2245,0.110100001,0,0.015197,0,0,0.023067999,0,0,0.135800004,0.0262,0.0101,Flood,Flood, , ,Regional, ,"flood, depth, cost, observation, case_study,  regional, ",ML
12795,0.805400014,0.0221,0,0,0.056378001,0,0,0.080725001,0.059700001,0,0.0185,0.0153,0.0177,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
20801,0.75940001,0,0,0,0.155858003,0.0458,0,0.075940001,0.020099999,0.013351,0,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
20577,0.650300026,0.059999999,0,0.188080998,0.069921001,0.070699997,0,0.065030003,0,0.003172,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",ML
21001,0.654399991,0.120099999,0,0.0341,0.045807999,0,0,0.065551999,0,0,0.0112,0,0.0106,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
18003,0.912599981,0.0116,0,0,0.063881999,0,0,0.091556998,0,0,0.0297,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
21868,0.837499976,0,0,0,0.058624998,0,0,0.084423998,0,0,0.067400001,0.030300001,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
20414,0.804099977,0,0,0,0.056286998,0,0,0.080409998,0,0,0,0,0.149100006,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
22316,0.791499972,0.034299999,0,0,0.055404998,0,0,0.079149997,0.0207,0,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Empirical
18157,0.936600029,0,0,0,0.065562002,0,0,0.093660003,0,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
12572,0.64410001,0.0167,0,0.046894999,0.045087001,0.056499999,0,0.064537001,0,0,0.0127,0.143299997,0.0122,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Analytical
16252,0.561800003,0.109899998,0,0,0.091026,0,0,0.05717,0,0.006721,0.098999999,0,0.092,Earthquake,Earthquake,RC, ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  regional, residential, empirical, italian, disaster, national",Analytical
22077,0.085600004,0.57249999,0.039799999,0,0.079192003,0,0,0.009717,0,0.009516,0.115699999,0.042399999,0.024,Flood,Flood, , ,Regional, ,"flood, depth, cost, observation, case_study,  regional, ",Analytical
21071,0.881900012,0.059500001,0,0,0.061733001,0,0,0.088190001,0,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
22273,0.35769999,0.0638,0,0.231196999,0.025038999,0.2359,0,0.038368999,0,0,0.259900004,0,0,Earthquake,Earthquake,Wood, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  regional, ",Hybrid
17353,0.795899987,0.0243,0,0,0.055712999,0,0,0.079589999,0,0,0,0.019200001,0.134200007,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Empirical
13449,0.705900013,0.027100001,0,0.033369999,0.049413001,0.018999999,0,0.071489001,0.054400001,0,0.089900002,0.0232,0.048099998,Earthquake,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Analytical
17695,0.736000001,0,0,0,0.123219999,0,0,0.0736,0,0.009321,0,0.0306,0.118299998,Earthquake,Earthquake,RC, , ,Residential,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  residential, empirical, italian, disaster, national",Analytical
16996,0.483900011,0.053300001,0.078299999,0.193842001,0.050273001,0.057399999,0.019400001,0.048390001,0.0219,0.002132,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",ML
18545,0.206499994,0.539699972,0,0.040199999,0.014455,0,0,0.021536999,0,0,0.088699996,0,0.029899999,Flood,Flood, , ,Regional, ,"flood, depth, cost, observation, case_study,  regional, ",Empirical
15177,0.133599997,0.355699986,0.037500001,0.257600009,0.078652003,0.0173,0,0.01336,0.019300001,0.009009,0,0.0211,0,Flood,Flood, , , , ,"flood, depth, cost, observation, case_study ",ML
19960,0.746599972,0.038800001,0,0,0.052261998,0,0,0.074659997,0.062700003,0,0,0,0.102799997,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Empirical
17995,0.404700011,0.0148,0.178800002,0,0.028329001,0,0.031300001,0.040873001,0,0,0.0403,0,0.255400002,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Empirical
15291,0.601899981,0.177000001,0,0.069899999,0.042132999,0,0,0.060189998,0,0,0,0,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Hybrid
12582,0.100400001,0.2086,0,0,0.007028,0,0,0.010374,0,0,0.033399999,0.129600003,0.371499985,Residential,Flood, , ,Urban,Residential,"flood, depth, cost, observation, case_study,  urban, block, energy, residential, empirical, italian, disaster, national",Hybrid
19740,0.668200016,0.063699998,0,0.045899001,0.046774001,0.055300001,0,0.066820002,0,0,0,0.136099994,0,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Analytical
18925,0.190200001,0.163599998,0.023,0.179055,0.013314,0.088500001,0,0.020569,0.037900001,0,0.154899999,0.044500001,0.177699998,Earthquake,Earthquake,Wood,Lowrise,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance, low_rise, regional, residential, empirical, italian, disaster, national",Empirical
21292,0.492399991,0.024900001,0,0.03984,0.034467999,0.167900003,0,0.049393999,0,0,0.0154,0.193100005,0.015,Earthquake,Earthquake,Wood, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  urban, block, energy, ",Analytical
19468,0.586000025,0.0244,0,0.014359,0.114819999,0.0173,0,0.058600003,0.133200005,0.009594,0,0.090599999,0.022299999,Earthquake,Earthquake,RC,Lowrise,Urban, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise, urban, block, energy, ",Analytical
18120,0.665799975,0,0.016100001,0.04565,0.046605998,0.055,0,0.066579998,0.0184,0,0,0.059099998,0.024700001,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
15101,0.174199998,0.0143,0,0.339721001,0.012194,0.298700005,0,0.017529,0.035399999,0,0.0109,0.060800001,0.286300004,Hurricane,Hurricane,Wood,Lowrise, ,Residential,"prediction, hurricane, wind, storm, statistical, repair, timber, insurance, low_rise,  residential, empirical, italian, disaster, national",Analytical
